dt,steer_deg,speed_pwm,yaw_deg
0.03339266777038574,-25.0,50.0,-142.83885138831678
0.03339886665344238,-25.0,50.0,-143.015474148639
0.03339672088623047,-25.0,50.0,-143.015474148639
0.03339743614196777,-25.0,50.0,-143.2099774173344
0.03464150428771973,-25.0,50.0,-143.41349898630205
0.033396005630493164,-25.0,50.0,-143.41349898630205
0.03340411186218262,-25.0,50.0,-143.6141486323164
0.03339886665344238,-25.0,50.0,-143.6141486323164
0.03339433670043945,-25.0,50.0,-143.81319550154802
0.033396005630493164,-25.0,50.0,-144.01318469541303
0.03340268135070801,-25.0,50.0,-144.01318469541303
0.033396244049072266,-25.0,50.0,-144.1914147880003
0.03339266777038574,-25.0,50.0,-144.1914147880003
0.03339815139770508,-25.0,50.0,-144.11606492394483
0.03339529037475586,-25.0,50.0,-143.41798516295066
0.03339672088623047,-25.0,50.0,-143.41798516295066
0.03339576721191406,-25.0,50.0,-142.83111594436122
0.03339743614196777,-25.0,50.0,-142.24473017704125
0.03339838981628418,-25.0,50.0,-142.24473017704125
0.03340005874633789,-25.0,50.0,-141.7629517210684
0.03339862823486328,-25.0,50.0,-141.7629517210684
0.03339958190917969,-25.0,50.0,-141.4762642137983
0.03340029716491699,-25.0,50.0,-141.26906781653494
0.033400774002075195,-25.0,50.0,-141.26906781653494
0.03339743614196777,-25.0,50.0,-141.19523064193402
0.03340435028076172,-25.0,50.0,-141.19523064193402
0.03339886665344238,-25.0,50.0,-140.89920509667695
0.03339529037475586,-25.0,50.0,-140.43336197576696
0.03339385986328125,-25.0,50.0,-140.43336197576696
0.03336691856384277,-25.0,50.0,-139.90158067617827
0.03339815139770508,-25.0,50.0,-139.90158067617827
0.033391714096069336,-25.0,50.0,-137.74269964909652
0.033393144607543945,-25.0,50.0,-139.16794430024444
0.03339195251464844,-25.0,50.0,-139.16794430024444
0.033392906188964844,-25.0,50.0,-138.88050057828102
0.03619718551635742,-25.0,50.0,-138.53243250627884
0.033394813537597656,-25.0,50.0,-138.53243250627884
0.033391475677490234,-25.0,50.0,-138.13160024871476
0.03339791297912598,-25.0,50.0,-138.13160024871476
0.033394813537597656,-25.0,50.0,-137.75220391789318
0.03339266777038574,-25.0,50.0,-137.3481673270476
0.033393144607543945,-25.0,50.0,-137.3481673270476
0.03340768814086914,-25.0,50.0,-136.92094964420784
0.0378267765045166,-25.0,50.0,-136.5315107685046
0.03339505195617676,-25.0,50.0,-136.5315107685046
0.03339695930480957,-25.0,50.0,-136.1360127848104
0.033396005630493164,-25.0,50.0,-136.1360127848104
0.03339886665344238,-25.0,50.0,-135.74092678684943
0.033392906188964844,-25.0,50.0,-135.32492869650704
0.03339338302612305,-25.0,50.0,-135.32492869650704
0.033392906188964844,-25.0,50.0,-134.91517492652378
0.03339123725891113,-25.0,50.0,-134.91517492652378
0.03339385986328125,-25.0,50.0,-134.50508502890457
0.03339338302612305,-25.0,50.0,-134.1629788510649
0.03339123725891113,-25.0,50.0,-134.1629788510649
0.03339266777038574,-25.0,50.0,-133.69828578318496
0.034845829010009766,-25.0,50.0,-133.3207461627507
0.03339076042175293,-25.0,50.0,-133.3207461627507
0.03339862823486328,-25.0,50.0,-132.9299460017435
0.0334019660949707,-25.0,50.0,-132.9299460017435
0.03339123725891113,-25.0,50.0,-132.54881639539818
0.033396005630493164,-25.0,50.0,-132.1766247903306
0.03339648246765137,-25.0,50.0,-132.1766247903306
0.03339242935180664,-25.0,50.0,-131.82289824626173
0.033396005630493164,-25.0,50.0,-131.82289824626173
0.03339338302612305,-25.0,50.0,-131.48964726561232
0.03339123725891113,-25.0,50.0,-131.16071760710037
0.033391475677490234,-25.0,50.0,-131.16071760710037
0.0334010124206543,-25.0,50.0,-130.81642119741218
0.03339195251464844,-25.0,50.0,-130.4580203657873
0.03339219093322754,-25.0,50.0,-130.4580203657873
0.033391714096069336,-25.0,50.0,-130.1569541305757
0.03339266777038574,-25.0,50.0,-130.1569541305757
0.033394575119018555,-25.0,50.0,-129.80885413432458
0.03339743614196777,-25.0,50.0,-129.44499261969347
0.03339219093322754,-25.0,50.0,-129.44499261969347
0.033392906188964844,-25.0,50.0,-129.06742605548612
0.03339242935180664,-25.0,50.0,-129.06742605548612
0.03339362144470215,-25.0,50.0,-128.69443290942672
0.03339648246765137,-25.0,50.0,-128.3298152750174
0.033376216888427734,-25.0,50.0,-128.3298152750174
0.03339433670043945,-25.0,50.0,-127.96738725960815
0.03339266777038574,-25.0,50.0,-127.58985195648879
0.033399343490600586,-25.0,50.0,-127.58985195648879
0.033392906188964844,-25.0,50.0,-127.20499130192303
0.03339266777038574,-25.0,50.0,-127.20499130192303
0.033394813537597656,-25.0,50.0,-126.82665932498831
0.03339242935180664,-25.0,50.0,-126.45650115534458
0.03339529037475586,-25.0,50.0,-126.45650115534458
0.03339362144470215,-25.0,50.0,-126.12532798083717
0.03339838981628418,-25.0,50.0,-126.12532798083717
0.033394813537597656,-25.0,50.0,-125.77434507527828
0.03339505195617676,-25.0,50.0,-125.43933551363877
0.03339385986328125,-25.0,50.0,-125.43933551363877
